Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,overperforming
SteelSeries,steelseries,1040064,2021-02-01 11:10:44 EST,1/2/2021,11:10:44,Video,"5,445",5355,90,24095,FALSE,https://www.instagram.com/p/CKwXvWXBgv2/,https://www.instagram.com/p/CKwXvWXBgv2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/144302488_417232896213075_5448346354358680919_n.jpg?_nc_cat=1&ccb=2&_nc_sid=8ae9d6&_nc_ohc=jZs5v1xPJ1gAX-qg5Ig&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f1a1d010df4dce9e997c574d042a8a76&oe=603E424F,,"CHANGING THE GAME SINCE 2001??
??????
??????
Our 20th year anniversary celebration starts NOW?? LINK IN BIO for the full film + details of what's to come
??????
??????
can i get a #ForGlory comment spam below??",,,,0
SteelSeries,steelseries,1040536,2021-02-03 11:56:20 EST,3/2/2021,11:56:20,Video,"5,452",5410,42,29820,FALSE,https://www.instagram.com/p/CK1mgkQBBOX/,https://www.instagram.com/p/CK1mgkQBBOX/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/145620740_767379530825357_8796146382990379840_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=yklgSaiAbKoAX-ldyj4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e872ce8c42a02fd381c6a5ad9d6b93b4&oe=60415BC5,,"watch our mascot Lars come to life?? ??
??
??
even the big guy knows about #PeelSeries",,,,0
Aftershockpc,aftershockpc,25767,2021-06-26 00:04:41 EDT,26/6/2021,0:04:41,Album,268,268,0,0,FALSE,https://www.instagram.com/p/CQkb89qhdsF/,https://www.instagram.com/p/CQkb89qhdsF/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/207604049_526591621957816_1810635044400519023_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=jAOEwDaij10AX9L8-zg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=16f179559ef86019ae03ecc066dd8944&oe=60DB9299,,"The ULTRACORE is the apex of our performance PC line-up. Top-of-the-line components combined with craftsmanship results in a water-cooled PC of epic proportions. At Aftershock PC, each system is hand-built and customized to the user’s preferences for a PC that is truly on a class of its own. 
 
We love the look of this monochrome powerhouse, complete with cable white sleeves that would look perfect for a clean white setup. 
 
Custom PCs Built to Perfection
www.aftershockpc.com

#aftershockpc #ultracorepc #extremepc #rtx3090 #rtx3080 #pcmasterrace #custompc #battlestation",,,,0
MSI,msi,40487,2021-02-10 08:01:38 EST,10/2/2021,8:01:38,Photo,232,231,1,0,FALSE,https://www.instagram.com/p/CLHNMalrnLu/,https://www.instagram.com/p/CLHNMalrnLu/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/148726700_786179875316159_3586119724552711457_n.jpg?_nc_cat=109&ccb=3&_nc_sid=8ae9d6&_nc_ohc=7xqswcAqg9QAX8Za4mt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ce3a6675daed7b41ff36fb91e3a58390&oe=6048C66D,,"Dear Diary,?
One must have good tools in order to do a good job. It's real. ?
?
Just got my #Modern15 working laptop. The silver color really fits in office, and it uses the latest i7 processor & Iris Xe graphics. ?
Truly empowers my workflow.?
#Laptop #MSI",HOME ABOUT CATEGORIES PAGES Troublemaker One must have good tools order doa goo... February 2021 Charlize & Modern Live in everyday passion. ABOUT ME Soyele/udohie/icur/huterbug festyle. HOW DVLM Create the Beats '“.. m InterviewM TAGs Explore Happiness Travel Photography Work Blabber Cosmetics Campus Subscribe,,,0
MSI,msi,63710,2021-08-13 09:02:23 EDT,13/8/2021,9:02:23,Photo,261,257,4,0,FALSE,https://www.instagram.com/p/CSg_d9fpalX/,https://www.instagram.com/p/CSg_d9fpalX/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/236207138_199531358734543_7352115225030552088_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=2zQyYBVOztcAX8Zqn1Y&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fc9c76519455d24ea101788d5be3e107&oe=612AB11A,,"Did you catch up the exclusive package in 2021 ???????? ???? ???????????? ????????????????????
MSI #laptop helps you to create, connect and achieve more! Be ready to have the drive & passion for your dynamic lifestyle.?
?
Visit msi.com to gear up yourself for next semester!?
#BacktoSchool #SummerSales",2021 BACK TO SCHOOL GET YOURSELF READY WITH MSI LAPTOPS mISI,,,0
PRISM+,prismplusdisplays,25606,2021-05-30 06:01:51 EDT,30/5/2021,6:01:51,Photo,61,61,0,0,FALSE,https://www.instagram.com/p/CPfjRAxA_fR/,https://www.instagram.com/p/CPfjRAxA_fR/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/194126388_760753174588552_2000147158127879976_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=zwse45lJ9PEAX8s8TtB&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7c7552b643c1cb49295e252c9e6e1a7b&oe=60B7A05F,,"If you follow Rayyan on Tiktok or seen him Wah!Banana you'll know that his hair color is always as vibrant as the 1.07 Billion colors in our Q-Series Android TVs ???
?
??: rayyanroulette?
?
PRISM+ has a wide selection of premium 4K Smart and Android TVs for you to choose from to create your dream home entertainment setup! Be it a 55 inch or a 65 inch TV with premium features like 4K UHD Resolution, HDR, IPS Panel, 4K Netflix, Google Assistant, Chromecast or Google Playstore - We have everything you need for a home TV revolution.?
?
Shop Now (link in bio) >> prismplus.sg/tvs",,,,0
R?Z?R,razer,6968616,2021-07-21 11:00:51 EDT,21/7/2021,11:00:51,Photo,"23,570",23485,85,0,FALSE,https://www.instagram.com/p/CRl-6Qjs-Sw/,https://www.instagram.com/p/CRl-6Qjs-Sw/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/220678713_571302564028654_4073580440932136429_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Maof_eR5OjQAX_Y_PX4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d37e5617dac1a7ac7ab5a6087b475b1b&oe=60FC30A3,,"Supercharge your video conferencing experience with the Razer Opus X. From casual voice calls to online conferences, this headset features built-in microphones to ensure optimal vocal clarity. Make sure your audience hears only the good stuff. Check it out at our link in bio.

#Razer #Gaming",,,,0
Secretlab,secretlab,326778,2021-06-11 09:30:42 EDT,11/6/2021,9:30:42,Photo,"1,496",1475,21,0,FALSE,https://www.instagram.com/p/CP-0zazjprA/,https://www.instagram.com/p/CP-0zazjprA/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/198774813_115220504003403_7778385715746886401_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=97hQVjkrtIgAX9rwbxU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=19478cf8c2384af6c541b6a06c106375&oe=60C82180,,"When you’re seated at your home office all day, it’s important that you maintain the right posture. Every Secretlab chair is engineered for targeted ergonomic support, with a full-length backrest and side wings that cradle your back and shoulders.

Work better from home with award-winning comfort: secretlab.co/",,,,0
Logitech G,logitechg,3000660,2020-12-11 17:57:43 EST,11/12/2020,17:57:43,Video,"8,214",8165,49,32728,FALSE,https://www.instagram.com/p/CIrNAeODOri/,https://www.instagram.com/p/CIrNAeODOri/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/130905487_793221471257780_3529608057498593717_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=0URO2x7I1cIAX-4Q3n_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7b8ddd3c8757f9456b49aa4b4a6b9e44&oe=611A2007,,"3 Million! ??

Thank you to all of our dedicated followers and fans. We are so lucky to have an amazing community full of passionate streamers, players and gamers. Keep Playing! 
.
.
.
#LogitechG #Gaming #PCGaming #Gamer #GamingSetup #GamingMouse #Community",,,,0
SteelSeries,steelseries,1045924,2021-05-25 11:03:02 EDT,25/5/2021,11:03:02,Video,"5,507",5434,73,22610,FALSE,https://www.instagram.com/p/CPTN0QvBjl5/,https://www.instagram.com/p/CPTN0QvBjl5/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/190422778_501031264444340_8502474382571698705_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=E9kvEJ-5VwUAX-T6RjQ&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=2f65ae51bb33ae7ebdd86638b3f36ae3&oe=60B59B64,,"Winning is everything??

No shortcuts. No cheat codes. No excuses. This is Prime ?? link in bio

#ForGlory",WINNING IS NIKO EVERYTHING MOKY,,,0
PRISM+,prismplusdisplays,25901,2021-06-09 00:00:48 EDT,9/6/2021,0:00:48,Photo,59,59,0,0,FALSE,https://www.instagram.com/p/CP4p9JqNMLC/,https://www.instagram.com/p/CP4p9JqNMLC/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/198806622_623902622340806_5350889500101408458_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=UGtMobufLCMAX8RmF15&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fa7f24ac345ae3072b0ac6b47c5c226b&oe=60C49B8E,,"Our TVs really brings out the vibrancy of any pictures ? Love how the TV fits in with the living room theme as well ? ?
?
??: Shireen?
?
PRISM+ has a wide selection of premium 4K Smart and Android TVs for you to choose from to create your dream home entertainment setup! Be it a 55 inch or a 65 inch TV with premium features like 4K UHD Resolution, HDR, IPS Panel, 4K Netflix, Google Assistant, Chromecast or Google Playstore - We have everything you need for a home TV revolution.?
?
Shop Now (link in bio) >> prismplus.sg/tvs",No Signal @Shireen,,,0
SteelSeries,steelseries,1039572,2021-01-27 10:50:09 EST,27/1/2021,10:50:09,Photo,"12,488",12091,397,0,FALSE,https://www.instagram.com/p/CKjdcI5g00U/,https://www.instagram.com/p/CKjdcI5g00U/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/142912082_423527622397759_1066938866293499104_n.jpg?_nc_cat=100&ccb=2&_nc_sid=8ae9d6&_nc_ohc=hrlA-xYS3y0AX_Khe8S&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e221eba4773c5e03f62104cf1b1e5583&oe=6037267B,,Start the morning off with an existential crisis. What are you gaming for? Ridiculous answers only.,"F12 Son PAUSE 5 SteelSeries @SteelSeries we game... but what are we gaming *for*? 10:11 Oct 30, 2020 Twitter for iPhone",,,0
Logitech G,logitechg,2958812,2020-12-01 12:00:15 EST,1/12/2020,12:00:15,Photo,"16,447",16421,26,0,FALSE,https://www.instagram.com/p/CIQ0KGLFnMP/,https://www.instagram.com/p/CIQ0KGLFnMP/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/128552278_1561078224092574_5002611908983052582_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=kpi2wKpm5UIAX8O6cW3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e3c556768202fafc72e46dc9df37d806&oe=6119A31F,,"The last of the Logitech @McLaren G Challenge Regional Grand Finals is almost upon us Let's crown the best simracer in North America this Saturday!

Watch live on December 5 at 12pm PT: https://g.logi.link/9hdxe

@alienware  @projectcarsgame
.
.
.
#ReadyToRace #simracing #simracer #racing #projectcarsgame #projectcars2 #mclaren #pcgaming #playtowin",,,,0
R?Z?R,razer,6984793,2021-08-10 20:00:18 EDT,10/8/2021,20:00:18,Photo,"23,717",23595,122,0,FALSE,https://www.instagram.com/p/CSaci7UDKWs/,https://www.instagram.com/p/CSaci7UDKWs/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/235980595_132163325773392_8113922903477433503_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=raOZxyvms_QAX8trtJu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=82f8c4ec31fa4c68f47e982a2edd022f&oe=612A501C,,"The all-new Razer Blade 15 features the latest 11th Gen @Intelgaming Core i7 processor, providing cutting-edge power to take on the most demanding gaming and creative tasks with ease. Experience unrivaled performance. Link in bio.

#Razer #Gaming",,,,0
Logitech G,logitechg,3462622,2021-08-06 12:00:16 EDT,6/8/2021,12:00:16,Photo,"15,958",15379,579,0,FALSE,https://www.instagram.com/p/CSPSbmlDOXW/,https://www.instagram.com/p/CSPSbmlDOXW/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/233816599_388977119313759_4927567891694880267_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=wh2p1hkvFkYAX8bYZ8q&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=689a7e9ca4669a835d3b79591b381487&oe=6129FAA3,,"Always a mood. ??

Which soundtrack do you have on repeat? ??
.
.
.
#LogitechG #KeepPlaying #PCGaming #Gamer #Gaming #Soundtrack #Gaming Audio #G733 #G335 #Gaming Headset","WHICH GAME HAS THE BEST SOUNDTRACK? C logitech"" 3733",,,0
Secretlab,secretlab,318674,2021-05-09 09:30:37 EDT,9/5/2021,9:30:37,Photo,"1,588",1575,13,0,FALSE,https://www.instagram.com/p/COp2hHrN4P_/,https://www.instagram.com/p/COp2hHrN4P_/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/184761238_155737539828573_2946381102880492832_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=cASPjTMxs8EAX8I3c3-&_nc_oc=AQmdRGAFphBzh3ZdDrqtQjVhhsilU3Kvkv7DvhckcMAwW-gbyOcd7IAmlpZYpqLmV08&_nc_ht=scontent-dfw5-1.cdninstagram.com&oh=d454ee971dc4aa6a644ab5132addea7d&oe=60BE1EA8,,"There’s no doubt who’s the ultimate carry in your life. Show your mom you’ve got her back this Mother’s Day with a gift of award-winning comfort. Perfect for binge-watching her favorite drama serials and more.?
?
Discover our complete collection: secretlab.co",,,,0
Aftershockpc,aftershockpc,26563,2021-08-07 03:07:21 EDT,7/8/2021,3:07:21,Album,270,267,3,0,FALSE,https://www.instagram.com/p/CSQ6PoGlwe-/,https://www.instagram.com/p/CSQ6PoGlwe-/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/233552646_1194027994441984_6189482126022245482_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=X5KXpkfrNp0AX9npMkG&_nc_oc=AQkvvs9PTT2ZoHgeYJE9cOLv8WcHCdcfAz5fJq9kPB6KtDlQ8NRW8Ed8M4mpdli2qWE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=204ecd2a12f62de6495be1862007ee17&oe=612A7734,,"??BREAKING?? Our 8.8 National Day sales have begun! As a proud local company, we've worked hard to craft the most exciting gaming desktop and laptop, and workstation packages for you that will simply blow your mind, as we celebrate our nation's birthday over the next few days! With prices of graphics cards FINALLY turning for the better, our 8.8 NDP deals simply CAN'T BE BEAT!

We'll start off with our irresistible ready to ship PC packages. With a full range of packages available from the RTX 2060 to the RTX 3060/3060Ti and even the RTX 3080, our pre-configured packages come packed to the brim with superior components at simply untouchable price points. 

To give you an idea, we've got a no compromise INSANE RTX 3060 PC package for you from just SGD 1750! No confusing coupons, requirements or terms - just amazing specs at superior price points. 

+PLUS+ We're offering FREE standard DELIVERY across our ready to ship desktop package range, with free same day delivery on select models! 

What's more, almost EVERY SINGLE RTS build are eligible for same/next business day delivery if you so choose to (including builds with the rare RTX 3070Ti and 3080 graphics cards). Who says you can't have it all!

Key promotions include:
? Insane RTX 30 series packages starting from just SGD 1750
? Premium components and full transparency across the board for our Ready To Ship PCs
? Price slashes on select Ready To Ship PCs. We even have a fully loaded RTX 3080 build from just SGD3495!
? Free standard delivery on ready to ship desktop builds.
? Further discounts and price drops on select RTX 3060, 3070, 3070Ti and 3080 graphics cards with custom builds.
? Cash discounts on select gaming laptops
? Free thermal compound upgrade on all custom laptops and desktops
? Free FSP 800W Bronze PSU upgrade for compatible custom PCs
? WHY WAIT?? Same DAY Delivery available and option across the board for almost ALL of our rare RTX 30 series RTS PCs

Join more than 150000 happy customers on the journey to Custom PC Perfection with our award winning line of PCs.

Singapore's #1 Custom PC Company
www.aftershockpc.com

#aftershockpc #custompc #gamingpc #customlaptop #yourrigyourchoice",,,,0
OMNIDESK SG,theomnidesk,N/A,2020-09-07 03:00:07 EDT,7/9/2020,3:00:07,Photo,36,36,0,0,FALSE,https://www.instagram.com/p/CE035_FAA2C/,https://www.instagram.com/p/CE035_FAA2C/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/118917654_339544043908056_2860138747822842130_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=kQ5qmy6bC9gAX9lIzCE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=01d4e64f6a11d6ad61b49a20bf543c09&oe=6099B9DC,,"The inches between you and your battle station can be the difference between that highlight reel clutch and a lost round.?
Don't believe the hype? Take it from our friends over at Geek Culture! ?
Our flagship Omnidesk Pro and Cololight Pro will let you dominate your games in style!?
?
#omnidesk #omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #wfhwithomnidesk?????????
#ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk","OMNIDESK yourspacereimagiae yo Cololight Strip ? Omnidesk Pro 2020 Black Powder Coat 48 Ergo Curve Nexus Mini RGB Mouse Mat With the reduced exhaustion experienced in your wrists and arms, you can finally play longer and aim for that high gaming performance you need. GEEK CULTURE",,,0
Logitech G,logitechg,3060109,2020-12-27 18:00:16 EST,27/12/2020,18:00:16,Video,"8,288",8276,12,46400,FALSE,https://www.instagram.com/p/CJUZGcEjm3c/,https://www.instagram.com/p/CJUZGcEjm3c/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/133207029_423102155486255_4925235139437006593_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=BNIiH3dufnUAX9MpZOY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=663c571439fa05791770deee58225d27&oe=6119AE89,,"Tap the link in bio to receive a $25 USD gift card through @GlobalGiving to send to a charity of your choice to receive a portion of our $100,000 USD donation.

We climbed mountains, shot for the moon, and crossed seas to channel our inner sense of adventure in 2020. Where are you going in 2021?
 
??:: @elyofficialyt, @Cabunnda, @FlatCapLad
.
.
.
#LogiTogether #Logitech #LogitechG #HappyHolidays #Holidays2020 #GivingBack #Adventure #Laugh #Charity",,,,0
R?Z?R,razer,6888523,2021-05-01 20:00:16 EDT,1/5/2021,20:00:16,Photo,"25,742",25702,40,0,FALSE,https://www.instagram.com/p/COWYQQdl84O/,https://www.instagram.com/p/COWYQQdl84O/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/179978010_1097473157399487_8427246922490690434_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=CUbpQzdswA0AX_psW-0&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=e1eb43d3fb2604db4579c6955581f28f&oe=60B21841,,Don’t get lost in the zone for too long—with Quick Attention Mode on the Razer Opus you’ll be able to come back to reality by simply pressing and holding the ANC button to amplify ambient noise for a heightened sense of awareness.,,,,0
R?Z?R,razer,6898055,2021-05-05 11:03:09 EDT,5/5/2021,11:03:09,Video,"15,612",15562,50,81215,FALSE,https://www.instagram.com/p/COft4_qtoW2/,https://www.instagram.com/p/COft4_qtoW2/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/181595473_1163502330780309_3499422820051153367_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=VB5j6tpNbe8AX9plTl2&_nc_ht=scontent-den4-1.cdninstagram.com&oh=a6c3511f13fbc530e4646842ca688460&oe=60B73A65,,"A chair that’s so comfortable, you bring it everywhere you go. @thealliancegg",,,,0
Logitech G,logitechg,3440703,2021-07-11 18:00:11 EDT,11/7/2021,18:00:11,Photo,"16,560",16502,58,0,FALSE,https://www.instagram.com/p/CRM-86aljQi/,https://www.instagram.com/p/CRM-86aljQi/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/212722894_246964140246555_1234788017791739584_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=ZdYqk-uFvgIAX-luMju&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=41671c2fe7d46fc5f2628d08f812033a&oe=6118E6F0,,"The new G335 and G305 are perfect to lighten up your gaming setup??

What an amazing picture by @HeatherHearts.Tv
.
.
.
.
#LogitechG #Gaming #GamingHeadset #GamingMouse #Mint #G335 #G305",,,,0
Logitech G,logitechg,2806009,2020-10-07 12:01:21 EDT,7/10/2020,12:01:21,Photo,"16,571",16545,26,0,FALSE,https://www.instagram.com/p/CGDFsUrjLRI/,https://www.instagram.com/p/CGDFsUrjLRI/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/121002326_931749167314131_6950452322203363741_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=HKJyu424zRoAX_Eki9y&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8ecffaea37b9cb95d984dfb1569ee9b2&oe=6119BF29,,"Podcast ready. Are you a @whatsgoodgamesofficial fan like we are?

?? @andrearene_
.
.
.
#logitechg #pcgaming #gaming #wirelesskeyboard #g915 #podcast #keepplaying",WHAT'S GOOD GAMES WH GO,,,0
PRISM+,prismplusdisplays,27493,2021-08-08 00:00:30 EDT,8/8/2021,0:00:30,Photo,53,53,0,0,FALSE,https://www.instagram.com/p/CSTJoDupxJh/,https://www.instagram.com/p/CSTJoDupxJh/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/234805427_343875227372554_423038509395662198_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=K4w7ChSMfWUAX8lkwWE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=cab565d97ffb766ec930e12683ce50c4&oe=612B2A15,,"Game your weekend away ??? Up your game with our wide selection of gaming and productivity monitors now up to 67% during our 8.8 National Day Sale! Tap our link in bio to checkout now ??
?
??: Shi Jun Leong?
?
PRISM+ has a wide selection of premium 4K Smart and Android TVs for you to choose from to create your dream home entertainment setup! Be it a 55 inch or a 65 inch TV with premium features like 4K UHD Resolution, HDR, IPS Panel, 4K Netflix, Google Assistant, Chromecast or Google Playstore - We have everything you need for a home TV revolution.?
?
Shop Now (link in bio) >> prismplus.sg/tvs",38:28 @Shi Jun Leong,,,0
Logitech G,logitechg,3440411,2021-07-10 12:00:12 EDT,10/7/2021,12:00:12,Photo,"16,594",16504,90,0,FALSE,https://www.instagram.com/p/CRJw9cqLFCd/,https://www.instagram.com/p/CRJw9cqLFCd/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/210325080_387285656159216_3072609293383216616_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=EWCBoOOKwGUAX-T2EJQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=39da3f10dc8e7c674c675eca9992f2ba&oe=61199F8B,,"?? We're going at LIGHTSPEED with this setup.

Do you prefer a full RGB setup or a no RGB setup? ?? @pcbu1lder",,,,0
R?Z?R,razer,6942514,2021-06-04 20:00:16 EDT,4/6/2021,20:00:16,Photo,"26,871",26692,179,0,FALSE,https://www.instagram.com/p/CPt7SEkDXO2/,https://www.instagram.com/p/CPt7SEkDXO2/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/196774408_1445013782520063_9070610057491210766_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=zsdJ7EfNwpoAX_51enl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0e2b61f31f180ea0461e3e049617b0ba&oe=60BF6805,,"Ultra-exciting announcements are on the horizon and we’re unveiling them during the Razer E3 Keynote on June 14th 3PM PDT. If you think you know what we’ve got up our sleeves, make a guess at our link in bio and stand a chance to win a Razer Orochi V2.",,,,0
R?Z?R,razer,6995516,2021-08-15 11:00:26 EDT,15/8/2021,11:00:26,Photo,"22,838",22740,98,0,FALSE,https://www.instagram.com/p/CSmWvRCARpi/,https://www.instagram.com/p/CSmWvRCARpi/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/238817580_425728255415406_4484520266186666901_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Dj0IIKuIn5cAX9t17g7&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1e4673e91051d50e971d66ed056655a3&oe=612A2122,,"The latest Razer Blade 17 comes built with an 11th Gen @intelgaming Core i9 processor, delivering outstanding performance that can take on the heaviest AAA titles and creative tasks. Work hard. Play hardcore.

#Razer #Gaming",,,,0
R?Z?R,razer,6917005,2021-05-16 20:00:49 EDT,16/5/2021,20:00:49,Photo,"25,880",25803,77,0,FALSE,https://www.instagram.com/p/CO9ANTNLHna/,https://www.instagram.com/p/CO9ANTNLHna/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/187273298_900549550789731_6483160922369227241_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=nHVNUoD7rSYAX8NhsQb&_nc_oc=AQm7aasQymiigLs-NJ8chnxHbavdM458-54km6kTHwroKsyO9eS26zC5toZqPWKCvCE&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=3d245d23d002598c8c98e798b1437cd5&oe=60C91E18,,"Your best play can happen at any time—stay focused and in the zone with RESPAWN By 5 Gum. Choose from Pomegranate Watermelon, Tropical Punch, or Cool mint — each flavor ready to stimulate your game. ?
?
Follow @respawnbyrazer for your daily fix of RESPAWN.?
?
#RESPAWNByRazer #ChewFocusWin?",,,,0
Aftershockpc,aftershockpc,24115,2021-03-22 07:05:13 EDT,22/3/2021,7:05:13,Album,276,272,4,0,FALSE,https://www.instagram.com/p/CMt_xCyBKrl/,https://www.instagram.com/p/CMt_xCyBKrl/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/162713769_4478671972161841_2573593660033976175_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=8MSAE0Py304AX8aUReU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=370cedd9b2bcb995f09bd80430f23c56&oe=607CD7EF,,"RED TEAM FANS ?? Looking for a full AMD powered build packed with next generation hardware? | You've been asking - And we've been working hard to create the absolutely mind blowing RYZEN X RADEON packages for you.

It does not matter if your objective is 1440p gaming, 4K gaming or even just a processing powerhouse - We've carefully hand-picked the ideal components to match various price-points while delivering mind-blowing performance.

From Radeon RX 6700XT pairing with R5 3600/5600X powered 1440p gaming builds to RYZEN 7 and 9 builds paired with the Radeon 6800XT or 6900XT graphics cards, these monster AMD builds deliver in both gaming and content creation!! 

The best part? We've got plenty of them ready and in stock, so you can get your perfect build quickly! So, drop by and check out our ready to ship packages, and you'll likely find the perfect build for your needs! 

Custom PCs, Built To Perfection:
www.aftershockpc.com

#aftershockpc #custompc #gamingpc #yourirgyourchoice #AMD #RADEON #RYZEN",,,,0
